Index	FileName	Category	FOB
1	1001.jpg	STI150	Face
2	1002.jpg	STI150	Face
3	1003.jpg	STI150	Face
4	1004.jpg	STI150	Face
5	1005.jpg	STI150	Face
6	1006.jpg	STI150	Face
7	1007.jpg	STI150	Face
8	1008.jpg	STI150	Face
9	1009.jpg	STI150	Face
10	1010.jpg	STI150	Face
11	1011.jpg	STI150	Face
12	1012.jpg	STI150	Face
13	1013.jpg	STI150	Face
14	1014.jpg	STI150	Face
15	1015.jpg	STI150	Face
16	2001.jpg	STI150	Body
17	2002.jpg	STI150	Body
18	2003.jpg	STI150	Body
19	2004.jpg	STI150	Body
20	2005.jpg	STI150	Body
21	2006.jpg	STI150	Body
22	2007.jpg	STI150	Body
23	2008.jpg	STI150	Body
24	2009.jpg	STI150	Body
25	2010.jpg	STI150	Body
26	2011.jpg	STI150	Body
27	2012.jpg	STI150	Body
28	2013.jpg	STI150	Body
29	2014.jpg	STI150	Body
30	2015.jpg	STI150	Body
31	3001.jpg	STI150	Scene
32	3002.jpg	STI150	Scene
33	3003.jpg	STI150	Scene
34	3004.jpg	STI150	Scene
35	3005.jpg	STI150	Scene
36	3006.jpg	STI150	Scene
37	3007.jpg	STI150	Scene
38	3008.jpg	STI150	Scene
39	3009.jpg	STI150	Scene
40	3010.jpg	STI150	Scene
41	3011.jpg	STI150	Scene
42	3012.jpg	STI150	Scene
43	3013.jpg	STI150	Scene
44	3014.jpg	STI150	Scene
45	3015.jpg	STI150	Scene
46	4001.jpg	STI150	Object
47	4002.jpg	STI150	Object
48	4003.jpg	STI150	Object
49	4004.jpg	STI150	Object
50	4005.jpg	STI150	Object
51	4006.jpg	STI150	Object
52	4007.jpg	STI150	Object
53	4008.jpg	STI150	Object
54	4009.jpg	STI150	Object
55	4010.jpg	STI150	Object
56	4011.jpg	STI150	Object
57	4012.jpg	STI150	Object
58	4013.jpg	STI150	Object
59	4014.jpg	STI150	Object
60	4015.jpg	STI150	Object
61	5001.jpg	STI150	Food
62	5002.jpg	STI150	Food
63	5003.jpg	STI150	Food
64	5004.jpg	STI150	Food
65	5005.jpg	STI150	Food
66	5006.jpg	STI150	Food
67	5007.jpg	STI150	Food
68	5008.jpg	STI150	Food
69	5009.jpg	STI150	Food
70	5010.jpg	STI150	Food
71	5011.jpg	STI150	Food
72	5012.jpg	STI150	Food
73	5013.jpg	STI150	Food
74	5014.jpg	STI150	Food
75	5015.jpg	STI150	Food
76	g_1001.jpg	STI150	Face_g
77	g_1002.jpg	STI150	Face_g
78	g_1003.jpg	STI150	Face_g
79	g_1004.jpg	STI150	Face_g
80	g_1005.jpg	STI150	Face_g
81	g_1006.jpg	STI150	Face_g
82	g_1007.jpg	STI150	Face_g
83	g_1008.jpg	STI150	Face_g
84	g_1009.jpg	STI150	Face_g
85	g_1010.jpg	STI150	Face_g
86	g_1011.jpg	STI150	Face_g
87	g_1012.jpg	STI150	Face_g
88	g_1013.jpg	STI150	Face_g
89	g_1014.jpg	STI150	Face_g
90	g_1015.jpg	STI150	Face_g
91	g_2001.jpg	STI150	Body_g
92	g_2002.jpg	STI150	Body_g
93	g_2003.jpg	STI150	Body_g
94	g_2004.jpg	STI150	Body_g
95	g_2005.jpg	STI150	Body_g
96	g_2006.jpg	STI150	Body_g
97	g_2007.jpg	STI150	Body_g
98	g_2008.jpg	STI150	Body_g
99	g_2009.jpg	STI150	Body_g
100	g_2010.jpg	STI150	Body_g
101	g_2011.jpg	STI150	Body_g
102	g_2012.jpg	STI150	Body_g
103	g_2013.jpg	STI150	Body_g
104	g_2014.jpg	STI150	Body_g
105	g_2015.jpg	STI150	Body_g
106	g_3001.jpg	STI150	Scene_g
107	g_3002.jpg	STI150	Scene_g
108	g_3003.jpg	STI150	Scene_g
109	g_3004.jpg	STI150	Scene_g
110	g_3005.jpg	STI150	Scene_g
111	g_3006.jpg	STI150	Scene_g
112	g_3007.jpg	STI150	Scene_g
113	g_3008.jpg	STI150	Scene_g
114	g_3009.jpg	STI150	Scene_g
115	g_3010.jpg	STI150	Scene_g
116	g_3011.jpg	STI150	Scene_g
117	g_3012.jpg	STI150	Scene_g
118	g_3013.jpg	STI150	Scene_g
119	g_3014.jpg	STI150	Scene_g
120	g_3015.jpg	STI150	Scene_g
121	g_4001.jpg	STI150	Object_g
122	g_4002.jpg	STI150	Object_g
123	g_4003.jpg	STI150	Object_g
124	g_4004.jpg	STI150	Object_g
125	g_4005.jpg	STI150	Object_g
126	g_4006.jpg	STI150	Object_g
127	g_4007.jpg	STI150	Object_g
128	g_4008.jpg	STI150	Object_g
129	g_4009.jpg	STI150	Object_g
130	g_4010.jpg	STI150	Object_g
131	g_4011.jpg	STI150	Object_g
132	g_4012.jpg	STI150	Object_g
133	g_4013.jpg	STI150	Object_g
134	g_4014.jpg	STI150	Object_g
135	g_4015.jpg	STI150	Object_g
136	g_5001.jpg	STI150	Food_g
137	g_5002.jpg	STI150	Food_g
138	g_5003.jpg	STI150	Food_g
139	g_5004.jpg	STI150	Food_g
140	g_5005.jpg	STI150	Food_g
141	g_5006.jpg	STI150	Food_g
142	g_5007.jpg	STI150	Food_g
143	g_5008.jpg	STI150	Food_g
144	g_5009.jpg	STI150	Food_g
145	g_5010.jpg	STI150	Food_g
146	g_5011.jpg	STI150	Food_g
147	g_5012.jpg	STI150	Food_g
148	g_5013.jpg	STI150	Food_g
149	g_5014.jpg	STI150	Food_g
150	g_5015.jpg	STI150	Food_g
