	FileName	Category	Stim_Set	Object
0	00001.jpg	Face	FOB_STI150	-1
1	00002.jpg	Face	FOB_STI150	-1
2	00003.jpg	Face	FOB_STI150	-1
3	00004.jpg	Face	FOB_STI150	-1
4	00005.jpg	Face	FOB_STI150	-1
5	00006.jpg	Face	FOB_STI150	-1
6	00007.jpg	Face	FOB_STI150	-1
7	00008.jpg	Face	FOB_STI150	-1
8	00009.jpg	Face	FOB_STI150	-1
9	00010.jpg	Face	FOB_STI150	-1
10	00011.jpg	Face	FOB_STI150	-1
11	00012.jpg	Face	FOB_STI150	-1
12	00013.jpg	Face	FOB_STI150	-1
13	00014.jpg	Face	FOB_STI150	-1
14	00015.jpg	Face	FOB_STI150	-1
15	00016.jpg	Body	FOB_STI150	-1
16	00017.jpg	Body	FOB_STI150	-1
17	00018.jpg	Body	FOB_STI150	-1
18	00019.jpg	Body	FOB_STI150	-1
19	00020.jpg	Body	FOB_STI150	-1
20	00021.jpg	Body	FOB_STI150	-1
21	00022.jpg	Body	FOB_STI150	-1
22	00023.jpg	Body	FOB_STI150	-1
23	00024.jpg	Body	FOB_STI150	-1
24	00025.jpg	Body	FOB_STI150	-1
25	00026.jpg	Body	FOB_STI150	-1
26	00027.jpg	Body	FOB_STI150	-1
27	00028.jpg	Body	FOB_STI150	-1
28	00029.jpg	Body	FOB_STI150	-1
29	00030.jpg	Body	FOB_STI150	-1
30	00031.jpg	Object	FOB_STI150	-1
31	00032.jpg	Object	FOB_STI150	-1
32	00033.jpg	Object	FOB_STI150	-1
33	00034.jpg	Object	FOB_STI150	-1
34	00035.jpg	Object	FOB_STI150	-1
35	00036.jpg	Object	FOB_STI150	-1
36	00037.jpg	Object	FOB_STI150	-1
37	00038.jpg	Object	FOB_STI150	-1
38	00039.jpg	Object	FOB_STI150	-1
39	00040.jpg	Object	FOB_STI150	-1
40	00041.jpg	Object	FOB_STI150	-1
41	00042.jpg	Object	FOB_STI150	-1
42	00043.jpg	Object	FOB_STI150	-1
43	00044.jpg	Object	FOB_STI150	-1
44	00045.jpg	Object	FOB_STI150	-1
45	00046.jpg	Scene	FOB_STI150	-1
46	00047.jpg	Scene	FOB_STI150	-1
47	00048.jpg	Scene	FOB_STI150	-1
48	00049.jpg	Scene	FOB_STI150	-1
49	00050.jpg	Scene	FOB_STI150	-1
50	00051.jpg	Scene	FOB_STI150	-1
51	00052.jpg	Scene	FOB_STI150	-1
52	00053.jpg	Scene	FOB_STI150	-1
53	00054.jpg	Scene	FOB_STI150	-1
54	00055.jpg	Scene	FOB_STI150	-1
55	00056.jpg	Scene	FOB_STI150	-1
56	00057.jpg	Scene	FOB_STI150	-1
57	00058.jpg	Scene	FOB_STI150	-1
58	00059.jpg	Scene	FOB_STI150	-1
59	00060.jpg	Scene	FOB_STI150	-1
60	00061.jpg	Food	FOB_STI150	-1
61	00062.jpg	Food	FOB_STI150	-1
62	00063.jpg	Food	FOB_STI150	-1
63	00064.jpg	Food	FOB_STI150	-1
64	00065.jpg	Food	FOB_STI150	-1
65	00066.jpg	Food	FOB_STI150	-1
66	00067.jpg	Food	FOB_STI150	-1
67	00068.jpg	Food	FOB_STI150	-1
68	00069.jpg	Food	FOB_STI150	-1
69	00070.jpg	Food	FOB_STI150	-1
70	00071.jpg	Food	FOB_STI150	-1
71	00072.jpg	Food	FOB_STI150	-1
72	00073.jpg	Food	FOB_STI150	-1
73	00074.jpg	Food	FOB_STI150	-1
74	00075.jpg	Food	FOB_STI150	-1
75	00076.jpg	Face_g	FOB_STI150	-1
76	00077.jpg	Face_g	FOB_STI150	-1
77	00078.jpg	Face_g	FOB_STI150	-1
78	00079.jpg	Face_g	FOB_STI150	-1
79	00080.jpg	Face_g	FOB_STI150	-1
80	00081.jpg	Face_g	FOB_STI150	-1
81	00082.jpg	Face_g	FOB_STI150	-1
82	00083.jpg	Face_g	FOB_STI150	-1
83	00084.jpg	Face_g	FOB_STI150	-1
84	00085.jpg	Face_g	FOB_STI150	-1
85	00086.jpg	Face_g	FOB_STI150	-1
86	00087.jpg	Face_g	FOB_STI150	-1
87	00088.jpg	Face_g	FOB_STI150	-1
88	00089.jpg	Face_g	FOB_STI150	-1
89	00090.jpg	Face_g	FOB_STI150	-1
90	00091.jpg	Body_g	FOB_STI150	-1
91	00092.jpg	Body_g	FOB_STI150	-1
92	00093.jpg	Body_g	FOB_STI150	-1
93	00094.jpg	Body_g	FOB_STI150	-1
94	00095.jpg	Body_g	FOB_STI150	-1
95	00096.jpg	Body_g	FOB_STI150	-1
96	00097.jpg	Body_g	FOB_STI150	-1
97	00098.jpg	Body_g	FOB_STI150	-1
98	00099.jpg	Body_g	FOB_STI150	-1
