	FileName	Category	Stim_Set	Object
0	0001.jpg	Raw_Raw_Ani	Metamer	1
1	0002.jpg	Raw_Raw_Ani	Metamer	2
2	0003.jpg	Raw_Raw_Ani	Metamer	3
3	0004.jpg	Raw_Raw_Ani	Metamer	4
4	0005.jpg	Raw_Raw_Ani	Metamer	5
5	0006.jpg	Raw_Raw_Ani	Metamer	6
6	0007.jpg	Raw_Raw_Ani	Metamer	7
7	0008.jpg	Raw_Raw_Ani	Metamer	8
8	0009.jpg	Raw_Raw_Ani	Metamer	9
9	0010.jpg	Raw_Raw_Ani	Metamer	10
10	0011.jpg	Raw_Raw_Ani	Metamer	11
11	0012.jpg	Raw_Raw_Ani	Metamer	12
12	0013.jpg	Raw_Raw_Ani	Metamer	13
13	0014.jpg	Raw_Raw_Ani	Metamer	14
14	0015.jpg	Raw_Raw_Ani	Metamer	15
15	0016.jpg	Raw_Raw_Ani	Metamer	16
16	0017.jpg	Raw_Raw_Ani	Metamer	17
17	0018.jpg	Raw_Raw_Ani	Metamer	18
18	0019.jpg	Raw_Raw_Ani	Metamer	19
19	0020.jpg	Raw_Raw_Ani	Metamer	20
20	0021.jpg	Raw_Raw_Inani	Metamer	21
21	0022.jpg	Raw_Raw_Inani	Metamer	22
22	0023.jpg	Raw_Raw_Inani	Metamer	23
23	0024.jpg	Raw_Raw_Inani	Metamer	24
24	0025.jpg	Raw_Raw_Inani	Metamer	25
25	0026.jpg	Raw_Raw_Inani	Metamer	26
26	0027.jpg	Raw_Raw_Inani	Metamer	27
27	0028.jpg	Raw_Raw_Inani	Metamer	28
28	0029.jpg	Raw_Raw_Inani	Metamer	29
29	0030.jpg	Raw_Raw_Inani	Metamer	30
30	0031.jpg	Raw_Raw_Inani	Metamer	31
31	0032.jpg	Raw_Raw_Inani	Metamer	32
32	0033.jpg	Raw_Raw_Inani	Metamer	33
33	0034.jpg	Raw_Raw_Inani	Metamer	34
34	0035.jpg	Raw_Raw_Inani	Metamer	35
35	0036.jpg	Raw_Raw_Inani	Metamer	36
36	0037.jpg	Raw_Raw_Inani	Metamer	37
37	0038.jpg	Raw_Raw_Inani	Metamer	38
38	0039.jpg	Raw_Raw_Inani	Metamer	39
39	0040.jpg	Raw_Raw_Inani	Metamer	40
40	0041.jpg	P4_C4_Ani	Metamer	1
41	0042.jpg	P4_C4_Ani	Metamer	2
42	0043.jpg	P4_C4_Ani	Metamer	3
43	0044.jpg	P4_C4_Ani	Metamer	4
44	0045.jpg	P4_C4_Ani	Metamer	5
45	0046.jpg	P4_C4_Ani	Metamer	6
46	0047.jpg	P4_C4_Ani	Metamer	7
47	0048.jpg	P4_C4_Ani	Metamer	8
48	0049.jpg	P4_C4_Ani	Metamer	9
49	0050.jpg	P4_C4_Ani	Metamer	10
50	0051.jpg	P4_C4_Ani	Metamer	11
51	0052.jpg	P4_C4_Ani	Metamer	12
52	0053.jpg	P4_C4_Ani	Metamer	13
53	0054.jpg	P4_C4_Ani	Metamer	14
54	0055.jpg	P4_C4_Ani	Metamer	15
55	0056.jpg	P4_C4_Ani	Metamer	16
56	0057.jpg	P4_C4_Ani	Metamer	17
57	0058.jpg	P4_C4_Ani	Metamer	18
58	0059.jpg	P4_C4_Ani	Metamer	19
59	0060.jpg	P4_C4_Ani	Metamer	20
60	0061.jpg	P4_C4_Inani	Metamer	21
61	0062.jpg	P4_C4_Inani	Metamer	22
62	0063.jpg	P4_C4_Inani	Metamer	23
63	0064.jpg	P4_C4_Inani	Metamer	24
64	0065.jpg	P4_C4_Inani	Metamer	25
65	0066.jpg	P4_C4_Inani	Metamer	26
66	0067.jpg	P4_C4_Inani	Metamer	27
67	0068.jpg	P4_C4_Inani	Metamer	28
68	0069.jpg	P4_C4_Inani	Metamer	29
69	0070.jpg	P4_C4_Inani	Metamer	30
70	0071.jpg	P4_C4_Inani	Metamer	31
71	0072.jpg	P4_C4_Inani	Metamer	32
72	0073.jpg	P4_C4_Inani	Metamer	33
73	0074.jpg	P4_C4_Inani	Metamer	34
74	0075.jpg	P4_C4_Inani	Metamer	35
75	0076.jpg	P4_C4_Inani	Metamer	36
76	0077.jpg	P4_C4_Inani	Metamer	37
77	0078.jpg	P4_C4_Inani	Metamer	38
78	0079.jpg	P4_C4_Inani	Metamer	39
79	0080.jpg	P4_C4_Inani	Metamer	40
80	0081.jpg	P4_C3_Ani	Metamer	1
81	0082.jpg	P4_C3_Ani	Metamer	2
82	0083.jpg	P4_C3_Ani	Metamer	3
83	0084.jpg	P4_C3_Ani	Metamer	4
84	0085.jpg	P4_C3_Ani	Metamer	5
85	0086.jpg	P4_C3_Ani	Metamer	6
86	0087.jpg	P4_C3_Ani	Metamer	7
87	0088.jpg	P4_C3_Ani	Metamer	8
88	0089.jpg	P4_C3_Ani	Metamer	9
89	0090.jpg	P4_C3_Ani	Metamer	10
90	0091.jpg	P4_C3_Ani	Metamer	11
91	0092.jpg	P4_C3_Ani	Metamer	12
92	0093.jpg	P4_C3_Ani	Metamer	13
93	0094.jpg	P4_C3_Ani	Metamer	14
94	0095.jpg	P4_C3_Ani	Metamer	15
95	0096.jpg	P4_C3_Ani	Metamer	16
96	0097.jpg	P4_C3_Ani	Metamer	17
97	0098.jpg	P4_C3_Ani	Metamer	18
98	0099.jpg	P4_C3_Ani	Metamer	19
99	0100.jpg	P4_C3_Ani	Metamer	20
100	0101.jpg	P4_C3_Inani	Metamer	21
101	0102.jpg	P4_C3_Inani	Metamer	22
102	0103.jpg	P4_C3_Inani	Metamer	23
103	0104.jpg	P4_C3_Inani	Metamer	24
104	0105.jpg	P4_C3_Inani	Metamer	25
105	0106.jpg	P4_C3_Inani	Metamer	26
106	0107.jpg	P4_C3_Inani	Metamer	27
107	0108.jpg	P4_C3_Inani	Metamer	28
108	0109.jpg	P4_C3_Inani	Metamer	29
109	0110.jpg	P4_C3_Inani	Metamer	30
110	0111.jpg	P4_C3_Inani	Metamer	31
111	0112.jpg	P4_C3_Inani	Metamer	32
112	0113.jpg	P4_C3_Inani	Metamer	33
113	0114.jpg	P4_C3_Inani	Metamer	34
114	0115.jpg	P4_C3_Inani	Metamer	35
115	0116.jpg	P4_C3_Inani	Metamer	36
116	0117.jpg	P4_C3_Inani	Metamer	37
117	0118.jpg	P4_C3_Inani	Metamer	38
118	0119.jpg	P4_C3_Inani	Metamer	39
119	0120.jpg	P4_C3_Inani	Metamer	40
120	0121.jpg	P4_C2_Ani	Metamer	1
121	0122.jpg	P4_C2_Ani	Metamer	2
122	0123.jpg	P4_C2_Ani	Metamer	3
123	0124.jpg	P4_C2_Ani	Metamer	4
124	0125.jpg	P4_C2_Ani	Metamer	5
125	0126.jpg	P4_C2_Ani	Metamer	6
126	0127.jpg	P4_C2_Ani	Metamer	7
127	0128.jpg	P4_C2_Ani	Metamer	8
128	0129.jpg	P4_C2_Ani	Metamer	9
129	0130.jpg	P4_C2_Ani	Metamer	10
130	0131.jpg	P4_C2_Ani	Metamer	11
131	0132.jpg	P4_C2_Ani	Metamer	12
132	0133.jpg	P4_C2_Ani	Metamer	13
133	0134.jpg	P4_C2_Ani	Metamer	14
134	0135.jpg	P4_C2_Ani	Metamer	15
135	0136.jpg	P4_C2_Ani	Metamer	16
136	0137.jpg	P4_C2_Ani	Metamer	17
137	0138.jpg	P4_C2_Ani	Metamer	18
138	0139.jpg	P4_C2_Ani	Metamer	19
139	0140.jpg	P4_C2_Ani	Metamer	20
140	0141.jpg	P4_C2_Inani	Metamer	21
141	0142.jpg	P4_C2_Inani	Metamer	22
142	0143.jpg	P4_C2_Inani	Metamer	23
143	0144.jpg	P4_C2_Inani	Metamer	24
144	0145.jpg	P4_C2_Inani	Metamer	25
145	0146.jpg	P4_C2_Inani	Metamer	26
146	0147.jpg	P4_C2_Inani	Metamer	27
147	0148.jpg	P4_C2_Inani	Metamer	28
148	0149.jpg	P4_C2_Inani	Metamer	29
149	0150.jpg	P4_C2_Inani	Metamer	30
150	0151.jpg	P4_C2_Inani	Metamer	31
151	0152.jpg	P4_C2_Inani	Metamer	32
152	0153.jpg	P4_C2_Inani	Metamer	33
153	0154.jpg	P4_C2_Inani	Metamer	34
154	0155.jpg	P4_C2_Inani	Metamer	35
155	0156.jpg	P4_C2_Inani	Metamer	36
156	0157.jpg	P4_C2_Inani	Metamer	37
157	0158.jpg	P4_C2_Inani	Metamer	38
158	0159.jpg	P4_C2_Inani	Metamer	39
159	0160.jpg	P4_C2_Inani	Metamer	40
160	0161.jpg	P4_C1_Ani	Metamer	1
161	0162.jpg	P4_C1_Ani	Metamer	2
162	0163.jpg	P4_C1_Ani	Metamer	3
163	0164.jpg	P4_C1_Ani	Metamer	4
164	0165.jpg	P4_C1_Ani	Metamer	5
165	0166.jpg	P4_C1_Ani	Metamer	6
166	0167.jpg	P4_C1_Ani	Metamer	7
167	0168.jpg	P4_C1_Ani	Metamer	8
168	0169.jpg	P4_C1_Ani	Metamer	9
169	0170.jpg	P4_C1_Ani	Metamer	10
170	0171.jpg	P4_C1_Ani	Metamer	11
171	0172.jpg	P4_C1_Ani	Metamer	12
172	0173.jpg	P4_C1_Ani	Metamer	13
173	0174.jpg	P4_C1_Ani	Metamer	14
174	0175.jpg	P4_C1_Ani	Metamer	15
175	0176.jpg	P4_C1_Ani	Metamer	16
176	0177.jpg	P4_C1_Ani	Metamer	17
177	0178.jpg	P4_C1_Ani	Metamer	18
178	0179.jpg	P4_C1_Ani	Metamer	19
179	0180.jpg	P4_C1_Ani	Metamer	20
180	0181.jpg	P4_C1_Inani	Metamer	21
181	0182.jpg	P4_C1_Inani	Metamer	22
182	0183.jpg	P4_C1_Inani	Metamer	23
183	0184.jpg	P4_C1_Inani	Metamer	24
184	0185.jpg	P4_C1_Inani	Metamer	25
185	0186.jpg	P4_C1_Inani	Metamer	26
186	0187.jpg	P4_C1_Inani	Metamer	27
187	0188.jpg	P4_C1_Inani	Metamer	28
188	0189.jpg	P4_C1_Inani	Metamer	29
189	0190.jpg	P4_C1_Inani	Metamer	30
190	0191.jpg	P4_C1_Inani	Metamer	31
191	0192.jpg	P4_C1_Inani	Metamer	32
192	0193.jpg	P4_C1_Inani	Metamer	33
193	0194.jpg	P4_C1_Inani	Metamer	34
194	0195.jpg	P4_C1_Inani	Metamer	35
195	0196.jpg	P4_C1_Inani	Metamer	36
196	0197.jpg	P4_C1_Inani	Metamer	37
197	0198.jpg	P4_C1_Inani	Metamer	38
198	0199.jpg	P4_C1_Inani	Metamer	39
199	0200.jpg	P4_C1_Inani	Metamer	40
200	0201.jpg	Raw_Raw_Ani	Metamer	1
201	0202.jpg	Raw_Raw_Ani	Metamer	2
202	0203.jpg	Raw_Raw_Ani	Metamer	3
203	0204.jpg	Raw_Raw_Ani	Metamer	4
204	0205.jpg	Raw_Raw_Ani	Metamer	5
205	0206.jpg	Raw_Raw_Ani	Metamer	6
206	0207.jpg	Raw_Raw_Ani	Metamer	7
207	0208.jpg	Raw_Raw_Ani	Metamer	8
208	0209.jpg	Raw_Raw_Ani	Metamer	9
209	0210.jpg	Raw_Raw_Ani	Metamer	10
210	0211.jpg	Raw_Raw_Ani	Metamer	11
211	0212.jpg	Raw_Raw_Ani	Metamer	12
212	0213.jpg	Raw_Raw_Ani	Metamer	13
213	0214.jpg	Raw_Raw_Ani	Metamer	14
214	0215.jpg	Raw_Raw_Ani	Metamer	15
215	0216.jpg	Raw_Raw_Ani	Metamer	16
216	0217.jpg	Raw_Raw_Ani	Metamer	17
217	0218.jpg	Raw_Raw_Ani	Metamer	18
218	0219.jpg	Raw_Raw_Ani	Metamer	19
219	0220.jpg	Raw_Raw_Ani	Metamer	20
220	0221.jpg	Raw_Raw_Inani	Metamer	21
221	0222.jpg	Raw_Raw_Inani	Metamer	22
222	0223.jpg	Raw_Raw_Inani	Metamer	23
223	0224.jpg	Raw_Raw_Inani	Metamer	24
224	0225.jpg	Raw_Raw_Inani	Metamer	25
225	0226.jpg	Raw_Raw_Inani	Metamer	26
226	0227.jpg	Raw_Raw_Inani	Metamer	27
227	0228.jpg	Raw_Raw_Inani	Metamer	28
228	0229.jpg	Raw_Raw_Inani	Metamer	29
229	0230.jpg	Raw_Raw_Inani	Metamer	30
230	0231.jpg	Raw_Raw_Inani	Metamer	31
231	0232.jpg	Raw_Raw_Inani	Metamer	32
232	0233.jpg	Raw_Raw_Inani	Metamer	33
233	0234.jpg	Raw_Raw_Inani	Metamer	34
234	0235.jpg	Raw_Raw_Inani	Metamer	35
235	0236.jpg	Raw_Raw_Inani	Metamer	36
236	0237.jpg	Raw_Raw_Inani	Metamer	37
237	0238.jpg	Raw_Raw_Inani	Metamer	38
238	0239.jpg	Raw_Raw_Inani	Metamer	39
239	0240.jpg	Raw_Raw_Inani	Metamer	40
240	0241.jpg	P4_C4_Ani	Metamer	1
241	0242.jpg	P4_C4_Ani	Metamer	2
242	0243.jpg	P4_C4_Ani	Metamer	3
243	0244.jpg	P4_C4_Ani	Metamer	4
244	0245.jpg	P4_C4_Ani	Metamer	5
245	0246.jpg	P4_C4_Ani	Metamer	6
246	0247.jpg	P4_C4_Ani	Metamer	7
247	0248.jpg	P4_C4_Ani	Metamer	8
248	0249.jpg	P4_C4_Ani	Metamer	9
249	0250.jpg	P4_C4_Ani	Metamer	10
250	0251.jpg	P4_C4_Ani	Metamer	11
251	0252.jpg	P4_C4_Ani	Metamer	12
252	0253.jpg	P4_C4_Ani	Metamer	13
253	0254.jpg	P4_C4_Ani	Metamer	14
254	0255.jpg	P4_C4_Ani	Metamer	15
255	0256.jpg	P4_C4_Ani	Metamer	16
256	0257.jpg	P4_C4_Ani	Metamer	17
257	0258.jpg	P4_C4_Ani	Metamer	18
258	0259.jpg	P4_C4_Ani	Metamer	19
259	0260.jpg	P4_C4_Ani	Metamer	20
260	0261.jpg	P4_C4_Inani	Metamer	21
261	0262.jpg	P4_C4_Inani	Metamer	22
262	0263.jpg	P4_C4_Inani	Metamer	23
263	0264.jpg	P4_C4_Inani	Metamer	24
264	0265.jpg	P4_C4_Inani	Metamer	25
265	0266.jpg	P4_C4_Inani	Metamer	26
266	0267.jpg	P4_C4_Inani	Metamer	27
267	0268.jpg	P4_C4_Inani	Metamer	28
